id_ag_num;stop_name;stop_lat;stop_lon;Dimanche_Scolaire;Dimanche_Vacances;Ferie;Jeudi_Scolaire;Lundi_Scolaire;Mardi_Scolaire;Mercredi_Scolaire;Samedi_Scolaire;Samedi_Vacances;Semaine_Vacances;Vendredi_Scolaire
10203;VIEILLE LOYE (LA) MAIRIE;47.041629791259766;5.632191181182861;0;0;0;1;1;1;1;0;0;0;1
10204;VILLARD ST SAUVEUR L'ESSARD;46.37147903442383;5.874686241149902;0;0;0;3;3;3;4;4;4;3;3
10205;VILLARD ST SAUVEUR MONTBRILLANT;46.3676643371582;5.882386684417725;0;0;0;3;3;3;4;4;4;3;3
10206;MAIRIE;46.41544723510742;5.730666160583496;0;0;4;5;7;5;4;5;6;6;5
10207;ECOLE;46.415252685546875;5.734902858734131;0;0;4;5;7;5;4;5;6;6;5
10208;EGLISE;46.736907958984375;5.464360237121582;0;0;4;7;7;7;5;0;0;4;7
10209;VINCELLES ROUTE DE BONNAUD;46.60456085205078;5.466851234436035;0;0;3;10;10;10;10;7;7;10;10
10210;VILLAGE;46.890953063964844;5.302698135375977;0;0;2;5;5;5;4;0;0;6;5
10211;BROUCHY;46.48199462890625;5.365658760070801;0;0;2;5;5;5;5;4;4;5;5
10212;GOZ;46.48120880126953;5.367116928100586;0;0;1;5;5;5;5;3;3;5;5
10213;COLLEGE;46.49882507324219;5.389443397521973;0;0;0;1;1;1;1;0;0;0;1
10214;ROND POINT;46.46944046020508;5.359392166137695;0;0;2;6;6;6;6;4;4;6;6
10215;LE BOURG;46.46839141845703;5.359362602233887;0;0;1;7;7;7;7;4;4;6;7
10216;CHATEAU D'EAU;46.883670806884766;5.267268180847168;0;0;2;5;5;5;4;0;0;6;5
10217;BRETELLE RD1083;46.516624450683594;5.388059139251709;0;0;2;5;5;5;5;4;4;5;5
10218;GARAGE;46.51713943481445;5.389504909515381;0;0;1;5;5;5;5;3;3;5;5
10219;1232 RUE DU VIVIER;46.53108215332031;6.124507904052734;0;0;0;0;0;0;1;0;0;0;0
10220;SALINES;46.93717956542969;5.877288341522217;4;4;4;12;12;12;10;4;4;10;12
10221;RD 475;46.92237854003906;5.515667915344238;4;4;6;12;12;12;12;5;5;12;13
10222;AV BAD KREUZNACH;46.214630126953125;5.242949485778809;0;0;2;6;6;6;6;4;4;6;6
10223;RD 905 / PHARMACIE;47.02345657348633;5.494643211364746;4;4;6;12;12;12;12;5;5;12;13
10224;GENDARMERIE;46.43747329711914;5.343398094177246;0;0;3;13;13;13;13;8;8;12;13
10225;MOULIN DES PONTS;46.33219909667969;5.314566135406494;0;0;1;7;7;7;7;4;4;6;7
10226;ALIMENTEC TUB;46.215309143066406;5.243946075439453;0;0;1;7;7;7;7;4;4;6;7
10227;BRETELLE RD1083;46.539669036865234;5.398221969604492;0;0;1;5;5;5;5;3;3;5;5
10228;PLACE DE VERDUN;46.67388153076172;5.559441566467285;0;0;0;1;1;1;1;1;1;1;1
10229;MAIRIE;46.87086868286133;5.899921894073486;0;0;0;6;6;6;6;0;0;4;6
10230;CHAMP DE FOIRE;46.494083404541016;5.386598587036133;0;0;3;11;11;11;11;7;7;11;11
10231;RD33/D1;46.82761001586914;5.46124792098999;0;0;4;7;7;7;5;0;0;4;7
10232;RTE  POLIGNY;46.97222137451172;5.60444450378418;0;0;0;3;3;3;3;0;0;2;3
10233;CARRE AMIOT;46.207542419433594;5.227929592132568;0;0;3;13;13;13;13;8;8;12;13
10234;BARGES;46.959449768066406;5.833327293395996;4;4;4;11;12;11;10;4;4;10;11
10235;TOUR-DU-MEIX (LA) - SURCHAUFFANT;46.51969909667969;5.671231269836426;0;0;3;0;0;0;0;0;5;5;0
10236;2982 RUE DU VIVIER;46.51930236816406;6.10590934753418;0;0;1;3;3;3;4;2;2;0;3
10237;ROUTE DE LYON;46.38102722167969;5.830025672912598;0;0;5;6;8;6;5;6;6;6;6
10238;MONTS;46.693023681640625;5.5966010093688965;0;0;0;5;5;5;3;2;2;3;5
10239;LABALME;46.199798583984375;5.22599458694458;0;0;2;10;10;10;10;7;7;10;10
10240;REPUBLIQUE;47.3267936706543;5.044192314147949;1;1;1;0;1;1;1;2;2;1;1
10241;MIGAILLE;46.99214553833008;5.55754280090332;0;0;0;1;1;1;1;0;0;1;1
10242;FAC DES SCIENCES;47.31572723388672;5.064752578735352;1;1;1;0;1;1;0;1;1;1;0
10243;FAC DES SCIENCES;47.31494140625;5.064014911651611;0;0;0;0;0;0;1;1;1;0;1
