id_ap;stop_lat;stop_lon;stop_name;id_ag;id_ap_num;id_ag_num
0184;45.22005081176758;5.715159893035889;SAINT-MARTIN-LE-VINOUX, LA RIVOIRE;LARIVOIR;100121;10406
0188;45.1726188659668;5.696899890899658;SEYSSINET-PARISET, LA PLAINE;LAPLAINE;100122;10402
0190;45.17525100708008;5.696889877319336;SEYSSINET-PARISET, BEAU SITE;BEAUSITE;100123;10062
0191;45.17818832397461;5.69704008102417;SEYSSINET-PARISET, L'ARCHE;CENTRSOC;100124;10124
0198;45.214019775390625;5.70989990234375;SAINT-MARTIN-LE-VINOUX, NARBONNE;NARBONNE;100125;10531
0201;45.223209381103516;5.7931599617004395;MEYLAN, LA DETOURBE;DETOURBE;100126;10245
0202;45.22343063354492;5.79380989074707;MEYLAN, LA DETOURBE;DETOURBE;100127;10245
0203;45.214080810546875;5.709969997406006;SAINT-MARTIN-LE-VINOUX, NARBONNE;NARBONNE;100128;10531
0206;45.259498596191406;5.625979900360107;VEUREY-VOROIZE, ILES CORDEES;ILESCORD;100129;10359
0207;45.238258361816406;5.635129928588867;NOYAREY, SAINT-JEAN;NOYARSTJ;100130;10542
0209;45.2147102355957;5.704559803009033;SAINT-MARTIN-LE-VINOUX, L'HERMITAGE;LHERMITA;100131;10456
0215;45.1816291809082;5.782649993896484;GIERES, LE SONNANT;SONNANT;100132;10701
0216;45.21205139160156;5.766419887542725;MEYLAN, REVIREE - SAYETTES;RS;100133;10674
0217;45.15182876586914;5.710209846496582;ECHIROLLES, GRUGLIASCO;GRUGLIAS;100134;10340
0220;45.26158142089844;5.6248698234558105;VEUREY-VOROIZE, PERRIERES;PERIERES;100135;10572
0221;45.26816940307617;5.619359970092773;VEUREY-VOROIZE, LES ECHALIERES;ECHALIER;100136;10256
0226;45.14662170410156;5.7015700340271;ECHIROLLES, COLONEL MANHES;COLMANHE;100137;10203
0227;45.144989013671875;5.717299938201904;ECHIROLLES, MARIE CURIE;MARIECUR;100138;10489
0228;45.15156936645508;5.709829807281494;ECHIROLLES, GRUGLIASCO;GRUGLIAS;100139;10340
0229;45.147300720214844;5.713469982147217;ECHIROLLES, PAUL HEROULT;PHEROULT;100140;10578
0230;45.14469909667969;5.716400146484375;ECHIROLLES, MARIE CURIE;MARIECUR;100141;10489
0231;45.14247131347656;5.715129852294922;ECHIROLLES, AUGUSTE DELAUNE;ADELAUNE;100142;10011
0232;45.151180267333984;5.708779811859131;ECHIROLLES, GRUGLIASCO;GRUGLIAS;100143;10340
0233;45.146240234375;5.7298102378845215;ECHIROLLES, ECOLES HOSPITALIERES;ECOLHOSP;100144;10261
0235;45.14719009399414;5.726719856262207;ECHIROLLES, LE CHATEAU;CHATEAU;100145;10146
0237;45.14960861206055;5.718790054321289;ECHIROLLES, LA RAMPE - CENTRE-VILLE;RAMPE;100146;10640
0238;45.151248931884766;5.709090232849121;ECHIROLLES, GRUGLIASCO;GRUGLIAS;100147;10340
0239;45.14738082885742;5.726719856262207;ECHIROLLES, LE CHATEAU;CHATEAU;100148;10146
0245;45.207061767578125;5.745319843292236;LA TRONCHE, GRANDE TRONCHE;GDTRONCH;100149;10318
0246;45.142189025878906;5.715179920196533;ECHIROLLES, AUGUSTE DELAUNE;ADELAUNE;100150;10011
0248;45.149681091308594;5.719260215759277;ECHIROLLES, LA RAMPE - CENTRE-VILLE;RAMPE;100151;10640
0249;45.146419525146484;5.729750156402588;ECHIROLLES, ECOLES HOSPITALIERES;ECOLHOSP;100152;10261
0250;45.1468505859375;5.7327799797058105;ECHIROLLES, HOPITAL SUD;HOPITSUD;100153;10351
0251;45.14683151245117;5.732260227203369;ECHIROLLES, HOPITAL SUD;HOPITSUD;100154;10351
0252;45.14793014526367;5.73484992980957;ECHIROLLES, FRANCOIS QUESNAY;FRQUESNA;100155;10303
0253;45.14786911010742;5.7352399826049805;ECHIROLLES, FRANCOIS QUESNAY;FRQUESNA;100156;10303
0254;45.146148681640625;5.7044501304626465;ECHIROLLES, BAYARD;BAYARD;100157;10056
0256;45.144039154052734;5.700459957122803;ECHIROLLES, DANIELLE CASANOVA;CASANOVA;100158;10113
0257;45.143001556396484;5.6999897956848145;ECHIROLLES, VASSIEUX;VASSIEUX;100159;10750
0265;45.114810943603516;5.690279960632324;CLAIX, CARRIERE;CARRIERE;100160;10112
0266;45.11471939086914;5.6901397705078125;CLAIX, CARRIERE;CARRIERE;100161;10112
0267;45.12099838256836;5.676040172576904;CLAIX, LA RONZY;RONZY;100162;10666
0268;45.12117004394531;5.682529926300049;CLAIX, LA CHIEZE;CHIEZE;100163;10163
0278;45.22148132324219;5.790919780731201;MEYLAN, LES JAILLIERES;JAILLIER;100164;10369
0280;45.21868896484375;5.783010005950928;MEYLAN, BERIVIERE;BERIVIER;100165;10073
0282;45.21508026123047;5.779689788818359;MEYLAN, LES MURIERS;MURIERS;100166;10525
0283;45.212890625;5.77370023727417;MEYLAN, SAINT-JEAN BOSCO;STJBOSCO;100167;10720
0284;45.21247863769531;5.771289825439453;MEYLAN, CHAUMETIERE;CHAUMETI;100168;10153
0285;45.21989822387695;5.660530090332031;SASSENAGE, LES ENGENIERES;ENGENIER;100169;10277
0288;45.2027702331543;5.760930061340332;MEYLAN, PLAINE FLEURIE;PLAINEFL;100170;10590
0289;45.20112991333008;5.7587199211120605;MEYLAN, LA CARRONNERIE BASSE;CARONBAS;100171;10110
0290;45.199249267578125;5.755539894104004;LA TRONCHE, PASCAL;PASCAL;100172;10557
0291;45.19950866699219;5.755259990692139;LA TRONCHE, PASCAL;PASCAL;100173;10557
0292;45.201351165771484;5.752950191497803;LA TRONCHE, DOYEN GOSSE;DOYENGOS;100174;10247
0293;45.20063018798828;5.751140117645264;LA TRONCHE, VERCORS;VERCORS;100175;10757
0294;45.19902038574219;5.749589920043945;LA TRONCHE, GRAND SABLON;GRDSABLO;100176;10335
0295;45.20867919921875;5.763110160827637;MEYLAN, PLACE DE LA LOUISIANE;PLALOUIS;100177;10591
0296;45.14925003051758;5.701119899749756;ECHIROLLES, MUSEE GEO CHARLES;MUSGEOCH;100178;10527
0297;45.18185043334961;5.780910015106201;GIERES, LE CHAMANDIER;LECHAMAN;100179;10416
0300;45.14115905761719;5.720250129699707;ECHIROLLES, LE VILLAGE;VILLAGE;100180;10775
0304;45.24040985107422;5.666600227355957;SAINT-EGREVE, CAP 38;CAP38;100181;10106
0311;45.14390182495117;5.748610019683838;EYBENS, LE CRET;LECRET;100182;10421
0312;45.14379119873047;5.7485198974609375;EYBENS, LE CRET;LECRET;100183;10421
0313;45.14094161987305;5.7499799728393555;BRESSON, LAGAY;LAGAY;100184;10390
0314;45.14078903198242;5.749929904937744;BRESSON, LAGAY;LAGAY;100185;10390
0315;45.13771057128906;5.747690200805664;BRESSON, BRESSON MAIRIE;BRESSON;100186;10092
0316;45.138099670410156;5.745729923248291;BRESSON, LES VIGNES;VIGNES;100187;10773
0317;45.14160919189453;5.741380214691162;BRESSON, LA MARITELLE;MARITELL;100188;10490
0318;45.14105987548828;5.741300106048584;BRESSON, LA MARITELLE;MARITELL;100189;10490
0323;45.14344024658203;5.729479789733887;ECHIROLLES, STADE;STADE;100190;10706
0327;45.159339904785156;5.713799953460693;GRENOBLE, LES ESSARTS;LESESSAR;100191;10447
0329;45.164119720458984;5.7177300453186035;GRENOBLE, BEAUVERT;BEAUVERT;100192;10063
0330;45.20603942871094;5.7641401290893555;MEYLAN, AIGUINARDS-HEXAGONE;AIGUIHEX;100193;10013
0331;45.18571090698242;5.802989959716797;GIERES, CHAMPRONDET;CHAMPRON;100194;10134
0333;45.18149948120117;5.787509918212891;GIERES, EDELWEISS;EDELWEIS;100195;10264
0334;45.181400299072266;5.787680149078369;GIERES, EDELWEISS;EDELWEIS;100196;10264
0335;45.178951263427734;5.781070232391357;GIERES, ROSERAIE;ROSERAIE;100197;10667
0336;45.17784118652344;5.777860164642334;SAINT-MARTIN-D'HERES, ANGUISSES;ANGUISSE;100198;10028
0337;45.17781066894531;5.7779998779296875;SAINT-MARTIN-D'HERES, ANGUISSES;ANGUISSE;100199;10028
0338;45.178680419921875;5.773250102996826;SAINT-MARTIN-D'HERES, GALOCHERE;GALOCHER;100200;10308
0339;45.17951965332031;5.770120143890381;SAINT-MARTIN-D'HERES, ELSA TRIOLET;ELSATRIO;100201;10276
0340;45.18069839477539;5.765739917755127;SAINT-MARTIN-D'HERES, COLI;COLI;100202;10201
0341;45.182498931884766;5.759099960327148;SAINT-MARTIN-D'HERES, CITE LABEYE;CITELABE;100203;10179
0342;45.184818267822266;5.750840187072754;SAINT-MARTIN-D'HERES, GAY;GAY;100204;10315
0343;45.1844596862793;5.75186014175415;SAINT-MARTIN-D'HERES, GAY;GAY;100205;10315
0344;45.18552017211914;5.747900009155273;SAINT-MARTIN-D'HERES, CROIX ROUGE;CROIXROU;100206;10231
0347;45.175628662109375;5.763919830322266;SAINT-MARTIN-D'HERES, HENRI WALLON;HENRIWAL;100207;10350
0348;45.1739501953125;5.760739803314209;SAINT-MARTIN-D'HERES, PABLO NERUDA;NED;100208;10534
0349;45.1739616394043;5.76092004776001;SAINT-MARTIN-D'HERES, PABLO NERUDA;NED;100209;10534
0351;45.174381256103516;5.761929988861084;SAINT-MARTIN-D'HERES, PABLO NERUDA;NED;100210;10534
0352;45.16604995727539;5.751399993896484;SAINT-MARTIN-D'HERES, CHOPIN;CHOPIN;100211;10165
0353;45.16572952270508;5.751130104064941;SAINT-MARTIN-D'HERES, CHOPIN;CHOPIN;100212;10165
0354;45.163551330566406;5.750659942626953;SAINT-MARTIN-D'HERES, LE MARAIS;LEMARAIS;100213;10430
0360;45.135650634765625;5.71258020401001;ECHIROLLES, GAY LUSSAC;GAYLUSSA;100214;10316
0361;45.16897964477539;5.732900142669678;GRENOBLE, MALHERBE;MALHERBE;100215;10478
0367;45.15998840332031;5.721640110015869;GRENOBLE, MAISON DES ANCIENS;MAISANCI;100216;10472
0371;45.16817855834961;5.678899765014648;SEYSSINET-PARISET, LES COMBES;LECOMB;100217;10420
0372;45.170021057128906;5.737120151519775;GRENOBLE, LOUIS JOUVET;LOUISJOU;100218;10460
0373;45.17826843261719;5.7459001541137695;GRENOBLE, SAINT-AUGUSTIN;STAUGUST;100219;10710
0374;45.17897033691406;5.755070209503174;SAINT-MARTIN-D'HERES, EDOUARD VAILLANT;EDVAILLA;100220;10268
0375;45.181339263916016;5.75724983215332;SAINT-MARTIN-D'HERES, PIERRE SEMARD;PIERSEMA;100221;10581
0376;45.18125915527344;5.7570600509643555;SAINT-MARTIN-D'HERES, PIERRE SEMARD;PIERSEMA;100222;10581
0385;45.18928909301758;5.7781901359558105;GIERES, VIGNATE;VIGNATE;100223;10772
0386;45.18928146362305;5.778039932250977;GIERES, VIGNATE;VIGNATE;100224;10772
0393;45.20933151245117;5.777170181274414;MEYLAN, MEYLAN MAIRIE;MEYLMAIR;100225;10504
0396;45.207008361816406;5.767459869384766;MEYLAN, LA REVIREE;REV;100226;10647
0397;45.20804977416992;5.767879962921143;MEYLAN, LA REVIREE;REV;100227;10647
0401;45.206268310546875;5.753170013427734;MEYLAN, CENTRE THEOLOGIQUE;CENTHEOL;100228;10122
0402;45.205631256103516;5.748960018157959;LA TRONCHE, MUSEE HEBERT;MUSHEBER;100229;10528
0403;45.20331954956055;5.74567985534668;LA TRONCHE, COMMANDANT NAL;COMMANAL;100230;10211
0405;45.09543991088867;5.672140121459961;VARCES-ALLIERES-ET-RISSET, COLLEGE JULES VERNE;CITESCOL;100231;10182
0416;45.15359115600586;5.748280048370361;EYBENS, ODYSSEE;ODYSSEE;100232;10543
0417;45.15040969848633;5.749839782714844;EYBENS, LES JAVAUX;JAVAUX;100233;10370
0418;45.21786117553711;5.777900218963623;MEYLAN, HAUT-MEYLAN;HTMEYLAN;100234;10357
0419;45.21794891357422;5.778339862823486;MEYLAN, HAUT-MEYLAN;HTMEYLAN;100235;10357
0420;45.21683120727539;5.775660037994385;MEYLAN, LA FOY;LAFOY;100236;10389
0421;45.21709060668945;5.776370048522949;MEYLAN, LA FOY;LAFOY;100237;10389
0422;45.2158088684082;5.7722601890563965;CORENC, CHEMIN DES BUCLOS;BUCLOS;100238;10100
0423;45.21574020385742;5.771599769592285;CORENC, CHEMIN DES BUCLOS;BUCLOS;100239;10100
0424;45.21503829956055;5.768680095672607;CORENC, LES OISEAUX;OISEAUX;100240;10544
0425;45.21506118774414;5.768519878387451;CORENC, LES OISEAUX;OISEAUX;100241;10544
0426;45.21384048461914;5.764619827270508;CORENC, EYGALA;EYGALA;100242;10286
0427;45.213809967041016;5.764279842376709;CORENC, EYGALA;EYGALA;100243;10286
0429;45.21018981933594;5.752799987792969;CORENC, CORENC MAIRIE;CORENCMA;100244;10218
0430;45.21221923828125;5.757599830627441;CORENC, MONTFLEURY;MONTFLEU;100245;10514
0432;45.210140228271484;5.752540111541748;CORENC, CORENC MAIRIE;CORENCMA;100246;10218
0435;45.2070198059082;5.745779991149902;LA TRONCHE, GRANDE TRONCHE;GDTRONCH;100247;10318
0437;45.20655059814453;5.742770195007324;LA TRONCHE, JULES REY;JULESREY;100248;10378
0438;45.20650863647461;5.7423601150512695;LA TRONCHE, JULES REY;JULESREY;100249;10378
0441;45.20460891723633;5.737880229949951;LA TRONCHE, BASTILLE;BASTILLE;100250;10053
0443;45.20212173461914;5.734419822692871;LA TRONCHE, PETITE TRONCHE;PTTRONCH;100251;10632
0444;45.201961517333984;5.734139919281006;LA TRONCHE, PETITE TRONCHE;PTTRONCH;100252;10632
0447;45.19797897338867;5.732629776000977;GRENOBLE, SAINT-LAURENT;STLAUREN;100253;10721
0448;45.198020935058594;5.732560157775879;GRENOBLE, SAINT-LAURENT;STLAUREN;100254;10721
0451;45.1857795715332;5.7193498611450195;GRENOBLE, CONDORCET;CONDORCE;100255;10216
0452;45.185760498046875;5.718979835510254;GRENOBLE, CONDORCET;CONDORCE;100256;10216
0454;45.18421936035156;5.7106099128723145;GRENOBLE, D'ALEMBERT;ALEMBERT;100257;10017
0455;45.18054962158203;5.711390018463135;GRENOBLE, VALLIER - DOCTEUR CALMETTE;VACA;100258;10742
0463;45.24905014038086;5.666900157928467;FONTANIL-CORNILLON, RAFOUR;RAFOUR;100259;10639
0471;45.218448638916016;5.779079914093018;MEYLAN, HAUT-MEYLAN;HTMEYLAN;100260;10357
0472;45.2421989440918;5.671460151672363;SAINT-EGREVE, KARBEN;KARBEN;100261;10380
0473;45.242061614990234;5.6711602210998535;SAINT-EGREVE, KARBEN;KARBEN;100262;10380
0474;45.23801040649414;5.688610076904297;SAINT-EGREVE, LA MONTA;LAMONTA;100263;10397
0475;45.24003982543945;5.672989845275879;SAINT-EGREVE, LES BONNAIS;BONNAIS;100264;10086
0476;45.234901428222656;5.687709808349609;SAINT-EGREVE, CUVILLEUX;CUVILLEU;100265;10235
0478;45.23318099975586;5.686079978942871;SAINT-EGREVE, VISANCOURT;VISANCOU;100266;10777
0480;45.22867965698242;5.6839799880981445;SAINT-EGREVE, MOUTONNEES;MOUTONNE;100267;10522
0481;45.22610855102539;5.686389923095703;SAINT-EGREVE, MURET;MURET;100268;10524
0489;45.18489074707031;5.743239879608154;GRENOBLE, MADELEINE;MADELEIN;100269;10468
0490;45.18191146850586;5.745870113372803;GRENOBLE, JEANNE D'ARC;JEANNARC;100270;10372
0491;45.18178939819336;5.7485198974609375;GRENOBLE, GRAND CHATELET;GDCHATEL;100271;10317
0493;45.17448043823242;5.754310131072998;SAINT-MARTIN-D'HERES, EDMOND ROSTAND;EDROSTAN;100272;10267
0494;45.172080993652344;5.757090091705322;SAINT-MARTIN-D'HERES, ETIENNE GRAPPE;ETIEGRAP;100273;10282
0495;45.17087936401367;5.758590221405029;SAINT-MARTIN-D'HERES, POTIE;POTIE;100274;10612
0496;45.16828918457031;5.762720108032227;SAINT-MARTIN-D'HERES, CROIX DU PATRE;CXPATRE;100275;10239
0500;45.169639587402344;5.763579845428467;SAINT-MARTIN-D'HERES, GLAIEULS;GLAIEULS;100276;10323
0501;45.165138244628906;5.765570163726807;SAINT-MARTIN-D'HERES, SAINT-MARTIN-D'HERES VILLAGE;SMHVILLA;100277;10697
0502;45.164920806884766;5.76524019241333;SAINT-MARTIN-D'HERES, SAINT-MARTIN-D'HERES VILLAGE;SMHVILLA;100278;10697
0503;45.17190170288086;5.76492977142334;SAINT-MARTIN-D'HERES, LES ALLOVES;ALLOVES;100279;10020
0511;45.169551849365234;5.723219871520996;GRENOBLE, CLOS D'OR;CLOSDOR;100280;10189
0512;45.196250915527344;5.712470054626465;GRENOBLE, ARAGO;ARAGO;100281;10030
0514;45.18170166015625;5.740930080413818;GRENOBLE, EDISON;EDISON;100282;10265
0515;45.17818069458008;5.742599964141846;GRENOBLE, SUZANNE NOEL - LES BAINS;LESBAINS;100283;10444
0516;45.16661071777344;5.7464599609375;SAINT-MARTIN-D'HERES, PIERRE LOTI;PIERRELO;100284;10580
0517;45.16529846191406;5.748489856719971;SAINT-MARTIN-D'HERES, PAUL ELUARD;PAULELUA;100285;10559
0518;45.161041259765625;5.755239963531494;EYBENS, BEL AIR;BELAIR;100286;10065
0519;45.15983963012695;5.7571702003479;POISAT, ROBESPIERRE;ROBESPIE;100287;10655
0520;45.1581916809082;5.7597198486328125;POISAT, CENTRE SOCIO-CULTUREL;CENSOCIO;100288;10121
0521;45.20668029785156;5.827239990234375;DOMENE, CHENEVIERES;CHENEVIE;100289;10161
0522;45.20484924316406;5.835740089416504;DOMENE, LE PRIEURE;PRIEURE;100290;10625
0523;45.2045783996582;5.836150169372559;DOMENE, LE PRIEURE;PRIEURE;100291;10625
0525;45.20677947998047;5.847869873046875;DOMENE, LES ARNAUDS;ARN;100292;10035
0526;45.198001861572266;5.833710193634033;DOMENE, L'ORATOIRE;ORATOIRE;100293;10545
0527;45.19636154174805;5.829170227050781;DOMENE, LES MORTES;MORTES;100294;10518
0528;45.19483947753906;5.82450008392334;MURIANETTE, LES RIVETS;RIVETS;100295;10653
0529;45.194881439208984;5.824960231781006;MURIANETTE, LES RIVETS;RIVETS;100296;10653
0530;45.191890716552734;5.816420078277588;MURIANETTE, LE BOURG;BOURG;100297;10090
0531;45.145408630371094;5.676819801330566;SEYSSINS, GARLETTES;CIG;100298;10172
0533;45.18138885498047;5.78154993057251;GIERES, LE SONNANT;SONNANT;100299;10701
0534;45.145660400390625;5.677080154418945;SEYSSINS, GARLETTES;CIG;100300;10172
0535;45.18476104736328;5.768449783325195;SAINT-MARTIN-D'HERES, CHAMP ROMAN;CHAMPROM;100301;10133
0536;45.186729431152344;5.756189823150635;SAINT-MARTIN-D'HERES, NEYRPIC - BELLEDONNE;NEYRBELL;100302;10537
0537;45.18754959106445;5.752610206604004;SAINT-MARTIN-D'HERES, PERI - BROSSOLETTE;PERIBROS;100303;10571
0544;45.15386962890625;5.679930210113525;SEYSSINS, L'ARGOUD;ARGOUD;100304;10032
0545;45.1543083190918;5.6803297996521;SEYSSINS, L'ARGOUD;ARGOUD;100305;10032
0560;45.22732925415039;5.7588701248168945;CORENC, BATONNIERE;CHEMBATO;100306;10157
0563;45.22740936279297;5.758739948272705;CORENC, BATONNIERE;CHEMBATO;100307;10157
0575;45.19169998168945;5.695119857788086;FONTAINE, CURIE - VERCORS;CURIVERC;100308;10234
0586;45.274658203125;5.606410026550293;VEUREY-VOROIZE, CHEMIN DU PARC;CHATEAUX;100309;10147
0587;45.274471282958984;5.606130123138428;VEUREY-VOROIZE, CHEMIN DU PARC;CHATEAUX;100310;10147
0588;45.276611328125;5.612390041351318;VEUREY-VOROIZE, PETIT CHATELARD;PTCHATEL;100311;10630
0589;45.276039123535156;5.612090110778809;VEUREY-VOROIZE, PETIT CHATELARD;PTCHATEL;100312;10630
0590;45.27482986450195;5.612549781799316;VEUREY-VOROIZE, LE BERYL;BERYL;100313;10076
0591;45.27479934692383;5.612850189208984;VEUREY-VOROIZE, LE BERYL;BERYL;100314;10076
0593;45.273048400878906;5.612730026245117;VEUREY-VOROIZE, VEUREY MAIRIE;VEUREYMA;100315;10765
0594;45.27228927612305;5.615600109100342;VEUREY-VOROIZE, VEUREY EGLISE;VEUREYEG;100316;10764
0595;45.27238082885742;5.615320205688477;VEUREY-VOROIZE, VEUREY EGLISE;VEUREYEG;100317;10764
0596;45.26213836669922;5.624680042266846;VEUREY-VOROIZE, PERRIERES;PERIERES;100318;10572
0598;45.259708404541016;5.626110076904297;VEUREY-VOROIZE, ILES CORDEES;ILESCORD;100319;10359
0599;45.25661087036133;5.6278300285339355;VEUREY-VOROIZE, LA CUCHE;LACUCHE;100320;10387
0601;45.249839782714844;5.631700038909912;NOYAREY, LE RUISSET;RUISSET;100321;10679
0602;45.24296188354492;5.632180213928223;NOYAREY, BASCULE;NOYARBAS;100322;10541
0603;45.23894119262695;5.634210109710693;NOYAREY, SAINT-JEAN;NOYARSTJ;100323;10542
0604;45.23653030395508;5.638040065765381;NOYAREY, CHAULNES;CHAULNES;100324;10151
0605;45.232261657714844;5.644969940185547;NOYAREY, PRAPARIS - LES ROSES;PRAPAROS;100325;10615
0606;45.22962951660156;5.649240016937256;SASSENAGE, PRAPARIS USINE;PRAPARIS;100326;10614
0607;45.21971130371094;5.660359859466553;SASSENAGE, LES ENGENIERES;ENGENIER;100327;10277
0608;45.21958923339844;5.660160064697266;SASSENAGE, LES ENGENIERES;ENGENIER;100328;10277
0610;45.21485900878906;5.66126012802124;SASSENAGE, LA ROLLANDIERE;ROLLANDI;100329;10661
0612;45.20695877075195;5.66264009475708;SASSENAGE, PLACE DE LA LIBERATION;PLIBERAT;100330;10596
0613;45.2044792175293;5.664989948272705;SASSENAGE, TREFFORINE;TREFFORI;100331;10736
0614;45.196468353271484;5.677000045776367;FONTAINE, GERARD PHILIPE;GERARPHI;100332;10320
0615;45.19776153564453;5.680190086364746;FONTAINE, RUE DES ALPES;RUEALPES;100333;10676
0616;45.199180603027344;5.682819843292236;FONTAINE, MARAT;MARAT;100334;10482
0617;45.19908142089844;5.682829856872559;FONTAINE, MARAT;MARAT;100335;10482
0627;45.21529006958008;5.748390197753906;LA TRONCHE, LE GORGET;LEGORGET;100336;10423
0628;45.215389251708984;5.748990058898926;LA TRONCHE, LE GORGET;LEGORGET;100337;10423
0634;45.19792938232422;5.6887898445129395;FONTAINE, JULES GUESDE;JULESGUE;100338;10377
0637;45.194618225097656;5.694509983062744;FONTAINE, RUE PASTEUR;RUEPASTE;100339;10677
0641;45.157588958740234;5.689760208129883;SEYSSINS, LE BOURNET;BOURNET;100340;10091
0642;45.15752029418945;5.689919948577881;SEYSSINS, LE BOURNET;BOURNET;100341;10091
0643;45.15943145751953;5.689670085906982;SEYSSINS, LA BAUME;LABAUME;100342;10382
0644;45.16481018066406;5.689159870147705;SEYSSINS, MARC SANGNIER;MARCSANG;100343;10486
0645;45.16498947143555;5.68917989730835;SEYSSINS, MARC SANGNIER;MARCSANG;100344;10486
0646;45.17237091064453;5.6967902183532715;SEYSSINET-PARISET, LA PLAINE;LAPLAINE;100345;10402
0647;45.17826843261719;5.696969985961914;SEYSSINET-PARISET, L'ARCHE;CENTRSOC;100346;10124
0649;45.18806838989258;5.769400119781494;SAINT-MARTIN-D'HERES, LES ALPILLES;PROMOSOC;100347;10628
0650;45.18817901611328;5.769499778747559;SAINT-MARTIN-D'HERES, LES ALPILLES;PROMOSOC;100348;10628
0654;45.19163131713867;5.770410060882568;SAINT-MARTIN-D'HERES, UNIVERSITE - BIBLIOTHEQUES;BIBLIUNI;100349;10077
0656;45.219390869140625;5.786129951477051;MEYLAN, SAINT-MURY;STMURY;100350;10723
0658;45.2140007019043;5.779099941253662;MEYLAN, LYCEE DU GRESIVAUDAN - BACHAIS;LYCBACHA;100351;10466
0661;45.264041900634766;5.85915994644165;BERNIN, LES VARVOUX;VAX;100352;10753
0662;45.1611213684082;5.7553300857543945;SAINT-MARTIN-D'HERES, BEL AIR;BELAIR;100353;10065
0674;45.16188049316406;5.7449798583984375;EYBENS, GENERAL DE GAULLE;DEGAULLE;100354;10241
0675;45.16144943237305;5.743889808654785;EYBENS, GENERAL DE GAULLE;DEGAULLE;100355;10241
0677;45.21152877807617;5.7906999588012695;MEYLAN, LES BEALIERES;BEALIERE;100356;10058
0680;45.211910247802734;5.797249794006348;MEYLAN, CHARLAIX - MAUPERTUIS;MO;100357;10508
0681;45.211891174316406;5.797530174255371;MEYLAN, CHARLAIX - MAUPERTUIS;MO;100358;10508
0691;44.98915100097656;5.6217498779296875;LE GUA, LA PIERRE;LAPIERRE;100359;10401
0692;44.97016143798828;5.608749866485596;MIRIBEL-LANCHATRE, LE VERNAY;LEVERNAY;100360;10454
0693;45.00001907348633;5.629330158233643;LE GUA, SAINT-BARTHELEMY;STBARTHE;100361;10711
0694;44.999969482421875;5.629459857940674;LE GUA, SAINT-BARTHELEMY;STBARTHE;100362;10711
0697;45.15678024291992;5.678850173950195;SEYSSINS, LE PRIOU;LEPRIOU;100363;10439
0715;45.16918182373047;5.7125701904296875;GRENOBLE, LOUISE MICHEL;LMICHEL;100364;10459
0716;45.169551849365234;5.712930202484131;GRENOBLE, LOUISE MICHEL;LMICHEL;100365;10459
0722;45.160240173339844;5.709569931030273;GRENOBLE, MARIELLE FRANCO - TECHNISUD;RONDEAU;100366;10663
0723;45.161190032958984;5.710140228271484;GRENOBLE, MARIELLE FRANCO - TECHNISUD;RONDEAU;100367;10663
0726;45.191280364990234;5.721489906311035;GRENOBLE, DOCTEUR MAZET;DRMAZET;100368;10252
0727;45.191349029541016;5.722539901733398;GRENOBLE, DOCTEUR MAZET;DRMAZET;100369;10252
0730;45.201419830322266;5.753029823303223;LA TRONCHE, DOYEN GOSSE;DOYENGOS;100370;10247
0731;45.15938186645508;5.72613000869751;GRENOBLE, EDMOND ESMONIN;EDMOESMO;100371;10266
0733;45.16075134277344;5.724020004272461;GRENOBLE, CHRISTOPHE TURC;CHRISTUR;100372;10168
0735;45.163551330566406;5.7238898277282715;GRENOBLE, VILLAGE OLYMPIQUE;VILLOLYM;100373;10776
0736;45.16743087768555;5.723440170288086;GRENOBLE, VIGNY;VIGNY;100374;10774
0737;45.167320251464844;5.723330020904541;GRENOBLE, VIGNY;VIGNY;100375;10774
0738;45.16952133178711;5.722750186920166;GRENOBLE, CLOS D'OR;CLOSDOR;100376;10189
0739;45.169368743896484;5.723110198974609;GRENOBLE, CLOS D'OR;CLOSDOR;100377;10189
0740;45.17306900024414;5.724609851837158;GRENOBLE, EUGENE SUE;EUGENESU;100378;10283
0741;45.1728401184082;5.724830150604248;GRENOBLE, EUGENE SUE;EUGENESU;100379;10283
0742;45.176578521728516;5.7245402336120605;GRENOBLE, CAPUCHE;CAPUCHE;100380;10108
0743;45.176048278808594;5.7248101234436035;GRENOBLE, CAPUCHE;CAPUCHE;100381;10108
0744;45.18021011352539;5.723400115966797;GRENOBLE, FOCH - FERRIE;FOCHFERI;100382;10293
0745;45.180419921875;5.723490238189697;GRENOBLE, FOCH - FERRIE;FOCHFERI;100383;10293
0749;45.18539810180664;5.722479820251465;GRENOBLE, CHAMPIONNET;CHAMPION;100384;10131
0750;45.18553161621094;5.723179817199707;GRENOBLE, CHAMPIONNET;CHAMPION;100385;10131
0753;45.187870025634766;5.726830005645752;GRENOBLE, DOCTEUR MARTIN;DRMARTIN;100386;10251
0754;45.18764877319336;5.726840019226074;GRENOBLE, DOCTEUR MARTIN;DRMARTIN;100387;10251
0758;45.15913009643555;5.713510036468506;GRENOBLE, LES ESSARTS;LESESSAR;100388;10447
0760;45.164180755615234;5.717949867248535;GRENOBLE, BEAUVERT;BEAUVERT;100389;10063
0763;45.167728424072266;5.721129894256592;GRENOBLE, MASSENET;MASSENET;100390;10495
